90179-10024,,,,,8,,,,,,,,,,,,,,,,,3,,,,,0,0,20,0,0,0,0
90387-05025,,,,,,,,,,,,,,,,,3,,,,,,,,,,0,0,0,0,0,0,0
90387-06899,,,,,,5,,,,,,,,,,,,,,,,,3,,,,0,0,0,0,0,0,0
90387-15834,,6,,,1,10,,,,,,,,,,,,,1,,2,,,,,,0,0,0,0,0,0,0
90480-14004,,,3,,,9,,,,,,19,,,,,,,,,,3,,,,,0,0,0,0,0,5,0
90501-05800,,,,,,,,,,,,,,,3,,,,,,,,,,,,0,0,0,0,0,0,0
90520-03831,,1,,2,,,1,,,,,,1,,,,,1,1,,,,,,1,,0,0,20,0,0,0,0
90520-06821,,,,,,,,,,,,,,,,,,1,,,,,,2,,,2,0,0,0,0,20,2
90520-10834,,,,,,,10,,,,,,,,,,1,,,,,,,2,,,3,0,0,0,0,0,0
90520-10850,,,,,,,,,,,,,,,,,,,,,,,,1,2,,0,0,0,0,0,30,0
93102-26809,,,,,,,,,,,,,,,,,,,,,,,,3,,,0,0,0,0,0,0,0
93210-30611,,,,,20,,,,,,,5,,,,,,1,,,,,,2,,,0,0,20,0,0,0,0
93410-20038,1,,50,55,20,,1,,,,,30,,,,,3,,,,,,,,,,0,0,0,0,100,0,0
93410-22039,,,,50,20,,2,,,,,,,,,,3,,,,,,,,,,0,0,0,0,0,0,0
94568-F9058,,20,20,,2,,,,,2,1,,,,,,,,,,1,,,,2,,0,0,0,0,0,0,0
95022-06110,,,,,,,,,,,,,,,,,,,3,,,,,,,,0,20,0,0,0,0,0
97780-40112,,,,,,,,,,,,,,,,,,,,,,1,,2,,,0,20,0,0,0,0,0
99009-10400,3,,,105,800,,,40,,,,,,,1,1,,,,,,,,,1,,0,0,0,3,0,0,0
99009-28400,,,50,1,,,,,,,,,,,,,,,,,,,3,,,,0,30,0,0,100,0,0
99246-00080,,,,,,,,,,,,,,,,3,,,,,,,,,,,0,0,0,0,0,0,0
99247-00080,,,,,,,,,,1,,,1,,,,1,,,,1,,,1,,,0,0,0,0,1,0,0
B04-E2460-11,,,,1,1,,3,1,,,,,,,1,,,2,,,,,,,,,0,0,0,0,0,0,0
B17-F173F-L0,,,,,2,1,1,1,2,,,,,,,1,,1,,,,,,,1,,0,0,0,0,0,0,0
B17-F173F-M0,,,,,,,,,,,,,,,,,1,,,,,,1,,1,,0,0,0,0,0,0,0
B17-F173F-W0,,,,,,,,,,,,,,,,,,1,,,,,,2,,,1,0,1,0,1,0,0
B17-F174H-L0,,,,,2,1,1,,2,,,,,,,1,,1,,,,,,,1,,0,0,0,0,0,0,0
B17-F174H-M0,,,,,,,,,,,,,,,,,1,,,,,,,1,1,,0,0,0,0,0,0,0
B17-F174H-R0,,,,,,,,,,,,,,,2,,,,,,,,,1,,,0,0,0,0,0,0,0
B17-F3126-00,,,,,,1,,,,,,,,,,,,1,,,,2,,,,,0,0,0,0,0,0,0
B17-F3391-00-P6,10,1,,1,,1,1,,,,1,,1,,,,,,1,,2,,,,,,0,0,0,0,0,0,0
B17-F4110-00,,,10,2,3,,50,3,,,,,61,,,,,,2,,,,,,1,,0,0,112,5,2,0,0
B17-F5338-10-P4,,,,,,,1,,1,,,2,1,,,,1,,1,1,,,,,,,0,0,0,0,0,0,0
B17-F835U-00-P2,,,,,,,,,,,,,,,,3,,,,,,,,,,,0,0,0,0,0,0,0
B17-F8391-S0,,,,,,,,2,,,,,1,,,,,1,,1,1,,,,,,1,0,0,0,0,0,0
B17-F8392-C0,,1,,,,1,,,,,2,,3,,,1,,,1,,1,,,,,,0,0,0,0,0,0,0
B17-F8393-B0,,1,,,,1,1,,,,2,,1,,1,,,,1,,1,,,,,,0,0,0,0,0,0,0
B17-F839A-60,3,1,,,,,1,,,,,,,,,,1,,1,,,1,,,,,0,0,0,0,0,1,0
B17-F839F-80,,,,,,,,,,,,,,,,,,,,,1,,,2,,,0,0,1,0,0,0,0
B17-F842M-00-PA,,,,,,,,,,,,1,,,3,,,,,,,,,,,,0,0,0,0,0,1,0
B17-FG000-20-P3,10,,,,,,,,,,,21,10,,,,,,,,,,,3,,,0,0,0,0,0,0,10
B1X-E4628-00,,,,,,,,,,,,,,,,,,,,,1,,2,,,,0,20,0,0,0,0,0
B1X-F836M-00,,,,,,,,,,,,,,,,,,3,,,,,,,,,0,2,0,0,1,0,0
B2S-F173E-00,1,,,,1,,1,1,1,,1,1,,,,,,,1,,,1,,,1,,0,0,0,1,1,0,1
B2S-F173E-20,,,,,,,,,,,,,,,,,,,,,,,3,,,,0,0,0,0,0,2,0
B2S-F173E-30,,,1,,1,,,,,,,,,,,,,,2,,,,,1,,,0,0,0,0,0,0,0
B2S-F173E-60,,,,,,,,,,,,,,,1,1,,1,,,,,,,,,0,0,0,0,0,0,0
B2S-F8393-90,,,,,,,,,,2,,1,2,,1,1,1,,,,,,,,,,0,0,0,0,0,0,0
B2S-F8398-20,,,,,,,,,,,,,,,,1,,,,,,,2,,,,0,0,0,0,0,1,0
B2S-F839A-20,,,,,,,,,,,,,,,,1,,,,,,,2,,,,0,0,0,0,0,1,0
B2S-F839A-60,,,,,,,,,,1,,1,1,,,1,,1,,,1,,,,,,0,0,0,0,0,0,0
B2S-F839E-50,,,,,,,,,,,,,,,,,,,,1,,1,1,,,,0,0,3,0,0,0,0
B2S-F83E1-00,,,,,,,,,,1,,2,,,,1,,1,,,1,,,,,,0,0,0,0,0,0,0
B45-H3976-00,,,,,,,,,,,,,,,,,,,,,3,,,,,,0,0,0,0,0,0,0
B4C-2137X-01,,,,,,,,,1,,,,,,1,,,,,1,,,1,,,,0,0,0,0,0,0,1
B5L-F587A-00,,,,,,,,,,,,,,,,3,,,,,,,,,,,0,0,0,0,0,0,0
B5P-H3571-00,,,,,1,,2,,,,,,,,,,,,1,,,2,,,,,1,1,0,0,0,0,6
B5P-H3571-01,,,,,,,,,,,,,,,,,,,,,,2,,1,,,0,0,0,0,0,0,0
B5U-26142-00,,,,,1,,1,,,,,,3,,1,,,,1,,1,,,,,,1,0,2,0,0,0,2
B5U-2835J-00,,,,,,,,,,1,,,1,,,,,,1,1,1,,,,,,0,0,1,0,0,0,0
B65-E5421-00,,,,,,,,3,,,5,,,,,,,3,,,,,,,,,46,0,0,0,0,0,0
B65-E5451-10,,,,,,,,,,,,,,,,,,,3,,,,,,,,1,0,0,0,0,0,5
B65-E6111-00,,,,,,,,,,,,,,,,3,,,,,,,,,,,0,0,0,0,0,0,0
B65-F117K-00,20,,,,,,,10,,1,,1,5,,3,,,,,,,,,,,,0,20,0,0,0,0,0
B65-F171E-00-P8,,1,,,,,,,2,,1,,,,,,,,3,,,,,,,,0,0,0,0,0,0,0
B65-F1731-00-PC,,1,1,,-1,,,,,,,,,,,,,,3,,,,,,,,0,0,0,0,0,0,0
B65-F1731-00-PD,,,,,,,,,1,,,,,,,,,,3,,,,,,,,0,0,0,0,0,0,0
B65-F1741-00-PC,,1,1,,,,,,,,,,,,,,,,3,,,,,,,,0,0,0,0,0,0,0
B65-F1741-00-PD,,,,,,,,,1,,,,,,,,,,3,,,,,,,,0,0,0,0,0,0,0
B65-F315J-00,,,,,,,1,,,,,,,,3,,,,,,,,,,,,0,0,10,0,0,0,0
B65-F474A-00,,,,,,1,,1,,,2,20,,,2,,,,,,,,1,,,,5,0,5,0,0,0,2
B65-F474W-00,1,,,,,1,,2,,,2,20,,,1,,,,1,,,,,1,,,2,0,5,0,0,0,0
B65-F5168-00-P7,,,,,,,,,,,,,,,,,,1,,,,,2,,,,0,0,0,0,0,0,0
B65-F5873-10,,,,,,,,,,,,,5,,,,,,,,,,,3,,,0,0,0,0,0,2,2
B65-F5874-00,,10,,,,,,,2,,,,3,,,,,,,,,,,3,,,0,0,2,0,0,0,0
B65-F8357-10,,,,,,,,,,,,,,,,,,,1,,,,,,2,,0,0,0,0,0,20,0
B6H-F1711-00-P9,,,,1,1,,2,,,,2,,,,,1,,,1,,,,,1,,,0,0,0,0,2,1,1
B6H-F1711-00-PB,,,,,,,,,,,,,,,,,,1,,1,,,,,1,,0,0,0,0,1,0,0
B6H-F171M-00-PA,,,,,,,,,,,,,,,,,,,,,,,1,2,,,0,1,2,0,1,1,1
B6H-F173E-F0,,,,,,,,,,,,,,,,,,,,,,,,3,,,2,1,1,1,1,0,1
B6H-F2865-00-P9,,,,,,,,,,1,,1,,,1,1,,,1,,,,,,,,0,0,0,0,0,0,0
B6H-F4730-01,,,,,,,,,,,,,,,,,,,1,,2,,,,,,0,3,12,0,1,0,0
B6H-F5338-00-33,,,,1,,,,,5,,,,,,2,,,,,,,,1,,,,0,0,0,0,0,0,0
B6H-F836X-00,,,,,,,,,,1,1,,,,,,,,1,,1,1,,,,,31,0,0,1,0,0,3
B6H-H3320-00,6,33,4,52,16,18,19,16,1,,,,,,3,,,,,,,,,,,,0,0,0,0,0,0,0
B6H-H4740-00,,,,,,,,,,,,,30,,,,3,,,,,,,,,,0,0,0,0,0,0,0
B6W-F5887-00,,,,,,,,,,,,,,,,3,,,,,,,,,,,0,0,0,0,0,0,0
B74-E2446-00,,,,,,,,,3,,,,5,,,,2,1,,,,,,,,,0,0,0,0,0,0,0
B74-F1513-00-P5,2,2,1,,2,,1,2,,,,,,,,,,,,,,,,,3,,0,0,0,0,0,0,0
B74-F1514-00-P8,,1,1,,,,,,,,1,,,,,,,,1,,,,,,2,,0,0,0,0,0,0,0
B74-F1514-00-PB,,,,,,,3,,,,,,,1,,,,,,,1,,1,,,1,0,0,0,0,0,0,0
B74-F1741-00-P6,,1,1,,,,,2,,,,1,,,,2,,,,,,1,,,,,0,0,0,0,0,0,0
B74-F2865-00-P3,,,,,,,,,,,,,,,,,,,,,1,,1,1,,,1,1,0,1,2,2,1
B74-F3435-00,,5,,,,,,,,,,,,,,,,1,,1,,,1,,,,0,2,0,1,0,0,0
B74-F478G-00,,,,,,,,,,,2,1,,,,,,,,,,,2,,1,,0,1,0,0,1,1,0
B74-F839W-01,,,,,,,1,,,,,,,,1,,,,,,,,,2,,,0,0,0,0,2,0,0
B7D-F3120-00,1,,1,1,,,,,,,,,,1,,,,,1,,,1,,,,1,0,0,0,1,0,0,0
B7M-1465T-00,,,,,,,,,,,,,,,,,2,,1,,,,,,,,0,0,0,0,0,0,0
B7M-86261-01,,,,,,,,,,,,2,1,,,3,,,,,,,,,,,0,0,0,0,0,6,0
B7N-2137X-00-3E,,,,,,,,,,,,,,,1,,,,1,,1,,,,,,0,0,0,0,0,0,0
B7N-2173E-10,,,,,,,,,,,,,,,,,,,1,,1,,,1,,,0,0,0,0,0,0,0
B7N-23102-00,,,,,,,,,,,,,,,,,,,,,1,,1,1,,,0,0,0,0,0,0,0
B7N-23122-00-P1,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,0,0,0,0,0,0,0
B7N-26240-00,,,,,,,,,,,,,,,,,,,,,1,,1,1,,,0,0,0,0,0,0,0
B7N-26290-00,,,,,,,1,,,,,,1,,,,,1,1,,,,,1,,,0,0,0,0,0,0,1
B7N-2742L-00,,,,,,,,,,,,,,,,,,1,,,1,,1,,,,0,0,0,0,0,0,1
B7N-Y2410-00-01,,,,,,,,,,,,,,,1,,,1,,,,,1,,,,0,0,0,0,0,0,0
B8D-F1731-00-P0,1,,1,,3,,,,5,2,,,,,,1,,,1,,,,1,,,,0,0,0,0,0,0,1
B8D-F4110-00,,,,,,,,1,,,1,,2,,,,,,1,,,,,2,,,0,1,1,0,0,0,3
B8D-F41B1-00-P0,1,,1,,,,,,,,4,1,1,,,,,,,,,1,,2,,,1,0,0,0,0,0,3
B8D-F41B1-00-P2,,,,,,,,,,,,,1,1,,,,,1,,,,,,1,1,0,0,2,0,0,1,1
B8D-H2590-02,,,,,,,,,1,,,,,,,,2,1,,,,,,,,,0,1,0,0,0,0,0
B92-F1621-00,,,,,,,,,,,,,,,,,3,,,,,,,,,,0,0,0,0,0,1,0
B92-F1711-00-P1,,,,1,,,1,,,,2,,,,,,,,,1,,,,2,,,0,0,0,0,0,0,1
B92-F1721-00-P0,,,,,,,1,,,,,,,,,,1,,,,,,,2,,,0,0,0,0,0,0,0
B92-F174K-A0,,,1,,1,,,1,,,3,,,,,,,1,,,,,,2,,,0,1,1,0,1,0,0
B92-F174K-F0,,,,,,,,,,,,,,,,,,,,,1,,1,,1,,0,0,0,0,0,0,0
B92-F179J-E0,,,,,,,,,,,,,,,,,,,1,,1,,1,,,,0,0,0,1,0,1,0
B92-F179K-A0,,,1,,1,,,,,,2,,,,,,,,,,,1,,2,,,0,0,1,0,0,0,0
B92-F8346-00-P3,,,,,,,1,,,,,,2,,,,,,,,3,,,,,,0,0,0,0,0,0,0
B9T-F1716-00,,,,,,,,,,,,,2,,,,,,,1,,,1,1,,,0,1,0,0,0,0,0
B9T-F175T-00,,,1,,,,,,1,1,1,,,,1,,,,1,,,,1,,,,0,0,0,0,0,0,0
B9T-F4129-00-P1,,1,,,,,5,,,,,,,,1,,,,,,1,,,1,,,0,0,0,0,1,1,0
B9T-F8345-00,,,,,,,,,,,,2,,,,,,,3,,,,,,,,0,0,0,0,2,0,1
B9T-H4369-00-P0,1,,,3,,,,,,,,,,,1,,,,,,,,,2,,,0,0,0,0,0,0,1
B9T-H454L-00,,,,3,,,,,,,1,1,1,,,,,1,,,,2,,,,,0,1,0,0,1,0,0
B9T-XF137-00-P4,,,,,,,1,,,,2,,,,3,,,,,,,,,,,,0,0,0,0,0,1,0
BAX-E2213-00,,,,,,5,,,,,,,100,,,,,,,3,,,,,,,4,20,0,0,0,0,0
BAX-F0000-00-P1,59,241,331,387,336,249,27,,23,102,40,25,,,,1,,2,,,,,,,,,0,0,0,0,0,0,0
BAX-F0000-00-P9,,,3,70,2,40,101,3,60,7,4,64,,,,,,1,,2,,,,,,,0,0,0,10,20,0,0
BAX-F1731-00-P2,,1,1,2,,,,1,,1,1,3,,1,,,,,,,,,,1,1,1,0,0,0,0,0,0,0
BAX-F51G2-10,,,,3,,,,4,,,,2,2,,,1,,2,,,,,,,,,0,0,0,0,2,0,0
BAX-F834C-00,,,2,,3,,,,,,1,,,,1,,,,,,,1,,1,,,0,0,0,0,0,0,0
BAX-F835U-00-P3,,,,,,,,1,,,,1,1,1,,1,,,,,,,,,1,1,1,0,0,0,0,0,0
BAX-F8398-80,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,1,0,4,0,0,0,0
BAX-F839A-10,2,,2,3,1,,2,,1,3,1,1,,1,,,,,,,1,1,,,,1,0,0,0,1,0,0,1
BAX-F839F-50,,,,,,,,,,,,,,,,,,,,,,,2,1,,,2,0,0,0,1,0,5
BAX-F842M-00-P0,,,1,,,,,,,,1,,,,1,,,,,,,1,,,1,,0,0,0,0,0,0,0
BAX-FG000-00-P1,31,189,241,37,35,86,3,,25,170,41,25,,,,1,,,,,,,,1,1,,0,0,0,2,0,1,0
BBP-F171E-00-P7,,,,2,2,3,,,,,,,,,,,,,,,,2,,1,,,0,0,0,0,1,0,0
BBP-F1741-00-P3,,,,,,1,1,1,,,,1,,,1,,,1,1,,,,,,,,0,0,0,0,0,0,0
BBP-F8345-00-P8,1,,,1,1,,,,2,,,,,,,,2,,,,,,,1,,,0,0,1,0,0,0,0
BBP-F8349-00,,,,,,,,1,,,,,,,,,2,1,,,,,,,,,0,0,0,0,0,0,0
BBY-F7431-00,,,,,,,,,,,,,,,,,,,,1,,,2,,,,0,0,0,0,0,0,0
BBY-F8315-00,,,,,,,,,,,,,,,,,,,1,,1,1,,,,,0,0,0,0,2,1,0
BBY-F8315-10,,,,,,,,,,,,,,,,,,,1,1,,,,1,,,0,0,0,0,1,1,0
BBY-F8391-00,,,,,,,,,,,,,,,,,,,1,,1,1,,,,,0,0,0,0,2,1,0
BBY-F8391-10,,,,,,,,,,,,,,,,,,,1,1,,,,1,,,0,1,0,0,1,1,0
BBY-F8393-10,,,,,,,,,,,,,,,,,,,1,1,,,,1,,,0,1,0,0,1,1,0
BC1-F1511-00-P4,,,,1,,1,1,1,,,,3,6,,,,,,1,,,,2,,,,0,2,0,0,2,0,0
BC1-F1731-00-P0,,,,,,,,,,,,,1,,2,,1,,,,,,,,,,0,0,0,0,0,1,0
BC1-F8351-00-P1,,,,,1,,,,,,,,2,,1,,1,1,,,,,,,,,0,0,0,0,0,2,0
BC1-F835U-00-P0,,,1,,,1,,,,,,,1,,2,,1,,,,,,,,,,0,0,0,0,0,2,0
BC1-F8377-00-P3,,,1,,,,,,,,,,,,,,,,1,,1,,,1,,,0,0,1,0,0,0,0
BC1-F8377-00-P4,,,,,,1,2,1,,,,4,2,,,,,,,,1,,2,,,,0,1,0,0,0,0,0
BC5-F5338-00-P0,,,,,,,,,,,,,,,,,,,,1,1,,,1,,,0,0,0,0,0,0,0
BCW-F3108-00,,,,,,,,,,,,,,,,2,,,1,,,,,,,,0,0,0,0,0,0,0
BDJ-F173B-00,,,,,,,,,,,,,,,,,,,,2,,,,,1,,0,0,0,0,0,0,0
BDJ-H2310-00,,,,,,,,,,,,,,,,,,,,,3,,,,,,0,0,0,0,0,0,0
BDJ-H2590-00,,,,,,,,,,,,,,,,3,,,,,,,,,,,0,0,1,1,1,1,0
BDJ-H4740-00,,,,,,,,,,,,,,,,,3,,,,,,,,,,0,0,0,0,0,0,0
BDL-F174G-00,,,,1,1,,1,1,1,,3,1,1,,2,,,1,,,,,,,,,1,0,1,0,0,0,1
BDL-F174H-30,,,,,,,1,,,,,,,,,,3,,,,,,,,,,0,0,0,0,2,0,0
BDL-F174J-20,,,,,,,,,,,,,,,,,,,1,,,,1,,1,,1,1,1,0,0,0,0
BDL-F834C-00,,,,,,,1,,,,,1,,,,,1,1,,,,,,1,,,1,0,0,106,1,0,2
BDL-F8393-10,,,,,1,,,,,1,,,,,,,1,1,,,,,,1,,,0,0,1,0,0,0,0
BDL-F8393-50,,,,,,,,,,,,,,,,,1,1,,,1,,,,,,0,1,1,0,3,3,1
BDL-F8393-70,,,,,,,,,,,,,,,,,,,,1,,1,,1,,,0,0,0,3,1,0,2
BF4-FG000-10-P0,,,30,10,,,,,,,,,,,,3,,,,,,,,,,,0,0,0,0,0,0,0
BF4-H2129-00,,10,6,,,10,20,,,60,,30,11,,,,,,,,2,,1,,,,0,0,13,0,2,0,2
BG3-F8393-60,,,2,1,1,,,1,,1,,1,1,,1,,,,,,,,1,,1,,0,0,0,0,0,1,0
BG3-FG000-50-P5,,1,25,,11,2,5,,3,,,,,,,,,,,,3,,,,,,0,0,0,0,0,0,0
BG6-E4411-11,,,1,,,,,,,,,,2,1,,,,,,,,,,2,,1,0,0,3,1,2,2,0
BJA-H2530-00,,,,,,,,,,,,,,,3,,,,,,,,,,,,0,0,0,0,0,0,0
BK6-F1613-00,,,,,,,,,,,,,,,2,,,,,,,1,,,,,0,0,0,0,0,0,0
BK6-F1946-00,,,,,,,,,,,,2,,,3,,,,,,,,,,,,0,0,0,0,0,0,0
BK6-F475H-00,,,,,,,,1,,,,,5,,3,,,,,,,,,,,,0,0,0,0,0,0,0
BK6-F5873-00,,7,,,,,,,,,,,5,,3,,,,,,,,,,,,0,0,0,0,1,0,0
BK6-F8395-00-P1,3,,4,3,,,2,1,1,,,,1,,,,,1,1,,,,1,,,,0,0,0,0,0,0,0
BS7-F0000-00-P0,,,,,,,,,,,,,,,,,,,,,2,,,,1,,2,0,0,0,0,0,0
BS7-F3111-00,,,,,,,,,,,,,,,,,,,2,,1,,,,,,0,0,0,0,0,0,0
BS7-F5168-10-98,,,,,,,,,,,,,,,,,,,,,,1,,2,,,0,0,0,0,0,0,0
BS7-F8395-00-P2,3,,1,,,4,,,,1,,6,,1,,,,,,1,,,1,,,1,0,0,0,0,0,0,0
BS7-F8398-40,1,1,,2,3,,,,,1,,,1,,1,,1,,,,,1,,,,,0,0,0,0,0,0,0
BS7-XF151-00-P3,,,,2,,1,5,,,,,,,,,,,,,1,,1,,1,,,0,1,0,0,0,0,0
MCD-CAFEM-CL-0L,,,,,,,,,,,,,,,,,,,,,3,,,,,,0,0,0,0,0,0,0
MCD-COLDX-NB-0M,,,119,312,14,25,15,15,1,7,4,,,,,3,,,,,,,,,,,0,0,0,0,0,0,0
MCD-COLNE-RD-0L,,17,,,,,,1,11,,4,12,3,,3,,,,,,,,,,,,0,0,0,0,0,0,0
MCD-GBLL2-BK-0L,,1,,1,,,,,,,,3,1,,,,,,,,,,1,,2,,1,0,0,0,0,0,1
MCD-GBLL2-BK-0M,,,,,1,,,,,,,1,,,,1,1,,,,,,1,,,,2,1,0,0,0,0,0
MCD-GBLL2-BK-XL,,1,,,,,,,,,1,2,,,,,1,,,,,,1,,1,,0,1,0,0,0,0,0
MCD-GBLP2-BK-0S,,,,,,,,,,1,,,,,,,,,,,,,2,,1,,0,0,0,0,0,0,0
MCD-GBLP2-BK-XL,,,,,,,,,,,,2,,,,,,,,,,1,2,,,,0,0,1,0,0,0,0
MCD-JACKT-BE-2L,,,,,,,,,,5,4,1,,1,,2,,,,,,,,,,1,0,2,0,0,0,0,0
MCD-POUYM-20-GR,,20,,,,,,,,20,,614,22,,3,,,,,,,,,,,,13,2,0,0,0,0,0
MCD-RDNGC-BL-XL,,,,43,,,,12,,1,,,1,,2,,,,,,,,,,1,,0,3,2,0,0,0,0
MCD-TUMBR-PL-BE,,,,1,10,,13,,3,8,3,1,1,,,2,1,,,,,,,,,,0,0,0,0,0,0,0
MCD-VR46T-MS-0M,,,,,,,,,,,,,,,3,,,,,,,,,,,,0,0,0,0,0,0,0
MCD-VR46T-NU-XL,,,,,,,,,,,,,,,3,,,,,,,,,,,,4,6,0,0,0,0,0
1RC-11603-00,,,,,,,,,,,,,,,,,,,,,,,,,3,,0,0,0,0,0,0,0
1WD-F1711-00-PD,,,,,,,,,,,,,,,,,,,,,,,,,3,,1,0,0,0,1,0,1
5HV-E8101-00,,,,,,,,,,,,,,,,,,,,,,,,,3,,0,0,0,0,0,0,0
B1X-F8395-00-P6,,,,,,,,,,,,,,,,,,,,,,,,,3,,0,1,0,0,0,0,0
B5L-F173E-10,,,,,,,,,,,,,,,,,,,,,,,,,3,,1,0,0,0,0,0,1
B5P-F4244-10,,,,,,,,,,,,,,,,,,,,,,,,,3,,0,0,0,0,0,0,0
MCD-GBCGB-23-3L,,,,,,,,,,,,,,,,,,,,,,,,,3,,0,0,0,0,0,0,0
1S8-F8372-00,,,200,,500,,,,,,,,,,,2,,,,,,,,,,1,103,0,0,0,0,0,0
1VB-F1110-00,,,,2,,,,,,,,,,1,,,1,,,,,,,,,2,0,0,0,0,0,0,0
1WD-E2422-00,2,20,,,,,,,,,,,,,,,,,,,,,,1,1,1,0,0,0,2,5,3,0
1WD-F1721-00-3E,,,,,,,,,,,,,,,,,,,,1,,,1,,,1,0,0,0,0,0,0,1
1WD-XF172-00-P4,,,,,,,1,,,8,1,2,,,,,1,,,,,,1,,,1,0,0,0,0,0,0,0
1WD-XF83F-00-P5,,1,,,4,,,,,,3,,,,,,,,,,,,1,,1,1,0,0,2,0,0,0,0
2PH-E7211-00,,,1,,,,,1,,,,2,2,,,,,1,,,1,,,,,1,0,0,0,0,0,0,0
55D-F174J-D0,,,,,1,,,,,,1,,,,,,1,,,,,,,1,,1,0,0,0,0,0,0,0
55D-F174J-G0,,,,,,,,,,,,,,,,,1,,,,1,,,,,1,0,0,0,0,0,0,0
5XK-F1578-00,,200,,,,,,,,,,,,,,,,,,,2,,,,,1,0,0,0,0,0,0,0
90506-35824,,,,,,,2,1,,,60,,40,,,,,2,,,,,,,,1,0,0,0,0,0,0,3
91312-05014,,,,,,,,,,6,,,,,,,,,,,,,,,2,1,0,0,0,0,0,0,0
B17-E4703-10,,,,,,,,,,,,,,,,,,,,,,,1,1,,1,0,0,1,0,0,0,0
B17-F5168-10-P4,,,,,,,,,,,,,,,,,,,1,1,,,,,,1,1,0,0,0,0,1,0
B1X-H591A-20,,,,,,,,,,,,,,,,2,,,,,,,,,,1,0,0,0,0,0,0,0
B2S-F173E-90,,,,,,,,,,2,,,1,,,,2,,,,,,,,,1,0,0,0,0,0,0,0
B2S-F839A-90,,,,,,,,,,3,,,2,,1,,1,,,,,,,,,1,0,0,0,0,0,0,0
B4C-21741-00,,,,1,,,,,,,1,,,,1,,,,,1,,,,,,1,0,0,0,0,0,2,1
B5X-F470F-00,,,,,,,,,,,,,,,,1,,,,,,,1,,,1,0,1,0,0,0,0,0
B6H-F1711-00-PD,,,,,,,,,,,,,,,,,,,,,,,,2,,1,1,0,0,0,0,1,2
B6H-F171L-00-PA,,,,,,,,,,,,,,,,,,,,,,,1,1,,1,0,1,2,0,1,1,1
B6H-F286F-00-P5,1,,,,,,1,1,,1,1,,,,,,,,1,,,,,1,,1,0,1,0,0,1,0,0
B74-F1514-00-P7,,,1,,,,,,1,,,1,,,1,1,,,,,,,,,,1,0,0,0,1,0,0,0
B74-F171E-00-P9,,,1,2,,1,1,,,,,,,,,,,,1,1,,,,,,1,0,0,0,0,1,0,1
B74-F171L-00-P7,,,1,,,,,1,1,1,,,1,,,1,,,,,,,1,,,1,0,0,0,0,0,0,0
B74-F171L-00-P9,,,1,1,,1,,1,,,,2,1,,,,,,,1,1,,,,,1,0,0,0,0,0,0,0
B74-F1731-00-P9,,1,3,2,,1,3,,2,,,2,2,,,,,,,1,,,,1,,1,0,1,1,0,3,0,1
B74-F1741-00-P7,,,1,2,,,,,1,,,,1,,,1,,,,,,,,1,,1,0,0,0,0,0,0,0
B74-F4730-01,,,,,,1,,,,2,,,,,,,,,,,,,1,1,,1,0,0,0,0,0,0,2
B74-F473R-00,,1,4,1,,,,,,,,,1,,1,,,,,,,,,,1,1,0,0,0,0,0,2,1
B7N-21711-00,,,,,1,1,,,,1,,,1,,1,,,,,,1,,,,,1,0,0,0,0,0,0,0
B7N-2836K-00,,,,,,,,,,1,,,,,,,,,1,,,,,,1,1,0,1,0,0,0,1,0
B8D-F4110-10,,,,,,,,,,,,,2,,,,,,,,,,,1,1,1,0,0,0,0,0,0,0
B8D-F835V-00-3E,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,0,0,0,5,0,1,1
B92-F8391-90,1,,,,,,2,,,,,,,,,,1,,,,,1,,,,1,0,0,0,0,0,0,0
B92-F8394-C0,,,,,,,,,,,,,,,,,,,1,,,,1,,,1,3,0,1,1,0,0,0
B9T-F4139-00-P1,1,2,,,,,5,,,,,,,,,,,,,,,1,,1,,1,0,0,0,0,1,1,0
BBP-F171X-00-PB,,,,,,,,,,,,,,,,,,1,,1,,,,,,1,0,0,0,0,0,0,0
BC1-F6219-00-P1,,,,,,,,,,,,,,,,,1,,,,,,,1,,1,0,0,0,0,0,0,0
BDJ-F8484-00,,,,,,,,,,,,,,,,,,,1,1,,,,,,1,0,0,0,0,2,0,0
BG6-F173E-00,,,,,,,,6,,,1,,,,,,,,,,,2,,,,1,0,0,0,1,0,0,0
BK6-F41B1-00-P4,,,1,,5,,,,1,,1,1,,,,,,,1,,,,,,1,1,1,0,0,0,0,0,0
BK6-F835U-00-P7,,,,,,,1,,,1,,,1,,,,2,,,,,,,,,1,0,0,0,0,1,0,0
BK6-F8395-00-P5,1,,3,1,,,1,,1,,,2,2,1,,,1,,,,,,,,,2,0,0,0,0,0,0,0
BND-F83AT-00,,,,,,,,,,,,,,,,,,,1,,1,,,,,1,0,0,0,0,0,0,0
MCD-GBLP2-BK-0L,,,,,,,,,,,1,6,,,,,,,,,,,2,,,1,2,1,0,0,0,0,0
MCD-POUDX-NB,,,,,,1,2,,,,,,,,,,,,1,1,,,,,,1,0,0,0,0,0,0,0
MCD-RDNGC-BL-2L,,,,29,,,1,8,,,1,1,,,,,,,,,,,,,2,1,0,0,0,0,0,0,0
B17-F6216-10-P8,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,0,0,1,0,2,5
